src,dst
2589,2691
2590,800
2591,156
2592,563
2593,4355
2594,2309
2595,2350
2596,688
2597,4198
2598,2131
2599,2220
2600,32
2601,744
2602,319
2603,2216
2604,1776
2605,4556
2606,4244
2607,2407
2608,2890
2609,4102
2610,423
2611,1178
2612,4742
2613,872
2614,1046
2615,1349
2616,3738
2617,3807
2618,4578
2619,2557
2620,426
2621,3628
2622,645
2623,3194
2624,3554
2625,2325
2626,1216
2627,629
2628,2814
2629,322
2630,1723
2631,4642
2632,4399
2633,734
2634,4647
2635,4304
2636,4478
2637,3928
2638,727
2639,2842
2640,1222
2641,3355
2642,4728
2643,428
2644,4336
2645,2389
2646,1575
2647,4
2648,1285
2649,2455
2650,2499
2651,3347
2652,3550
2653,2258
2654,1783
2655,886
2656,3109
2657,118
2658,122
2659,4269
2660,949
2661,713
2662,4437
2663,133
2664,4556
2665,4827
2666,188
2667,3849
2668,4846
2669,940
2670,3411
2671,4362
2672,1001
2673,2882
2674,3512
2675,745
2676,3821
2677,404
2678,3337
2679,1870
2680,867
2681,4767
2682,1616
2683,4031
2684,4435
2685,3678
2686,4835
2687,3388
2688,2132
2689,4336
2690,3233
2691,2145
2692,868
2693,2497
2694,1528
2695,2469
2696,2617
2697,3940
2698,4565
2699,1497
2700,3728
2701,547
2702,2288
2703,110
2704,4220
2705,1007
2706,1666
2707,2624
2708,2336
2709,4448
2710,1746
2711,696
2712,1858
2713,3378
2714,4121
2715,3558
2716,4662
2717,2740
2718,2560
2719,1976
2720,4274
2721,3447
2722,3343
2723,4995
2724,153
2725,1533
2726,2409
2727,2225
2728,2311
2729,4939
2730,3451
2731,3837
2732,214
2733,4706
2734,1992
2735,535
2736,4958
2737,3109
2738,476
2739,3103
2740,4951
2741,1697
2742,3068
2743,1270
2744,1848
2745,1913
2746,4322
2747,4782
2748,4062
2749,3266
2750,1108
2751,4956
2752,280
2753,2647
2754,4901
2755,2027
2756,3070
2757,2642
2758,1338
2759,1496
2760,667
2761,4004
2762,2653
2763,3132
2764,130
2765,1789
2766,1757
2767,3219
2768,2956
2769,4487
2770,795
2771,1759
2772,4466
2773,2722
2774,4505
2775,3943
2776,537
2777,3390
2778,3005
2779,3911
2780,1755
2781,1874
2782,4226
2783,1066
2784,3931
2785,2208
2786,3158
2787,4608
2788,2580
2789,784
2790,3380
2791,1237
2792,4196
2793,2470
2794,405
2795,4805
2796,4394
2797,3019
2798,2946
2799,2048
2800,4779
2801,754
2802,4091
2803,2760
2804,4017
2805,4203
2806,3950
2807,1911
2808,2982
2809,4960
2810,1428
2811,452
2812,2595
2813,376
2814,919
2815,2566
2816,3256
2817,3950
2818,2734
2819,1108
2820,2825
2821,3261
2822,636
2823,4308
2824,4109
2825,3441
2826,4859
2827,1958
2828,1103
2829,1551
2830,3475
2831,1785
2832,1002
2833,3225
2834,4939
2835,4783
2836,2917
2837,4839
2838,2320
2839,821
2840,4995
2841,4571
2842,1730
2843,1638
2844,608
2845,119
2846,1488
2847,1328
2848,2101
2849,1596
2850,4462
2851,4817
2852,2961
2853,463
2854,2812
2855,791
2856,3465
2857,1779
2858,3877
2859,242
2860,2720
2861,2695
2862,1766
2863,256
2864,870
2865,4575
2866,3759
2867,4463
2868,2992
2869,1373
2870,268
2871,4779
2872,4935
2873,3299
2874,2503
2875,3346
2876,82
2877,1190
2878,376
2879,1334
2880,2829
2881,4105
2882,2826
2883,4364
2884,3193
2885,1601
2886,579
2887,88
2888,2120
2889,3682
2890,3822
2891,3339
2892,1651
2893,3912
2894,860
2895,1427
2896,2888
2897,2412
2898,681
2899,1591
2900,2068
2901,2447
2902,19
2903,1763
2904,3291
2905,4284
2906,4431
2907,4294
2908,4855
2909,2131
2910,275
2911,3491
2912,709
2913,2086
2914,297
2915,472
2916,150
2917,2762
2918,3294
2919,1417
2920,1182
2921,3621
2922,2441
2923,1791
2924,1348
2925,1129
2926,3168
2927,1786
2928,4080
2929,285
2930,3223
2931,1390
2932,4642
2933,4590
2934,4339
2935,4689
2936,1852
2937,217
2938,3648
2939,4934
2940,2123
2941,3052
2942,4486
2943,2353
2944,3718
2945,4412
2946,3326
2947,957
2948,4537
2949,898
2950,3797
2951,3585
2952,3952
2953,2334
2954,4833
2955,4755
2956,4071
2957,1545
2958,1508
2959,2132
2960,1235
2961,1844
2962,4452
2963,3777
2964,4030
2965,2324
2966,1032
2967,47
2968,4801
2969,1973
2970,595
2971,4668
2972,4298
2973,2332
2974,1586
2975,2476
2976,2916
2977,2241
2978,4810
2979,1985
2980,2735
2981,3415
2982,4545
2983,2721
2984,929
2985,2763
2986,3619
2987,1312
2988,2759
2989,1469
2990,2162
2991,1602
2992,4621
2993,1073
2994,4068
2995,4657
2996,1655
2997,3806
2998,1490
2999,4469
3000,1670
3001,1529
3002,3146
3003,3867
3004,3323
3005,2639
3006,2851
3007,3629
3008,4804
3009,4390
3010,3330
3011,2591
3012,2096
3013,891
3014,3594
3015,2837
3016,2254
3017,2772
3018,2532
3019,2359
3020,163
3021,4760
3022,4517
3023,1034
3024,2646
3025,3499
3026,632
3027,153
3028,2914
3029,2321
3030,2505
3031,1839
3032,4456
3033,2252
3034,3504
3035,3342
3036,4356
3037,4141
3038,3731
3039,442
3040,2876
3041,4065
3042,1384
3043,2767
3044,1603
3045,4770
3046,1576
3047,2585
3048,2667
3049,507
3050,3004
3051,1132
3052,4729
3053,1163
3054,4195
3055,3399
3056,4754
3057,3537
3058,1865
3059,4056
3060,690
3061,2918
3062,1029
3063,2057
3064,1876
3065,1003
3066,2445
3067,4508
3068,1929
3069,2762
3070,4402
3071,1218
3072,3807
3073,2738
3074,2879
3075,3485
3076,2229
3077,4125
3078,4575
3079,3188
3080,1878
3081,2613
3082,3569
3083,4803
3084,3851
3085,2833
3086,3942
3087,1460
3088,1736
3089,1287
3090,2753
3091,3579
3092,3687
3093,4378
3094,4815
3095,2957
3096,3033
3097,4619
3098,3077
3099,73
3100,3307
3101,1949
3102,4906
3103,2687
3104,1321
3105,3647
3106,3613
3107,915
3108,1672
3109,2102
3110,4524
3111,448
3112,1656
3113,3549
3114,1333
3115,3681
3116,3319
3117,1441
3118,1934
3119,237
3120,1998
3121,2771
3122,64
3123,4317
3124,1014
3125,4287
3126,2224
3127,4905
3128,1760
3129,2755
3130,68
3131,664
3132,2022
3133,817
3134,3254
3135,1924
3136,355
3137,3221
3138,3989
3139,2635
3140,3007
3141,3422
3142,3819
3143,1864
3144,4926
3145,3999
3146,3324
3147,640
3148,2444
3149,3077
3150,4074
3151,178
3152,1600
3153,1195
3154,775
3155,375
3156,3290
3157,2658
3158,3403
3159,716
3160,1864
3161,2947
3162,1317
3163,4881
3164,185
3165,258
3166,1993
3167,3186
3168,785
3169,4674
3170,4709
3171,3191
3172,469
3173,4461
3174,801
3175,3699
3176,3527
3177,3642
3178,4874
3179,1674
3180,4715
3181,2267
3182,1943
3183,4416
3184,1063
3185,614
3186,3242
3187,2564
3188,2474
3189,1446
3190,4127
3191,662
3192,1052
3193,4641
3194,2159
3195,1778
3196,1918
3197,2589
3198,3654
3199,934
3200,161
3201,1699
3202,4365
3203,863
3204,1293
3205,43
3206,3925
3207,2366
3208,4069
3209,477
3210,2080
3211,2068
3212,3728
3213,1749
3214,2585
3215,4108
3216,825
3217,1933
3218,479
3219,521
3220,1379
3221,738
3222,1660
3223,3222
3224,1682
3225,3751
3226,1695
3227,505
3228,1844
3229,126
3230,552
3231,4017
3232,2510
3233,1776
3234,1260
3235,3649
3236,3905
3237,3222
3238,4378
3239,1130
3240,23
3241,1320
3242,2550
3243,1385
3244,2852
3245,4017
3246,1083
3247,3415
3248,2100
3249,4184
3250,4137
3251,1775
3252,3891
3253,1329
3254,2190
3255,3890
3256,2914
3257,1901
3258,2858
3259,4317
3260,1277
3261,3723
3262,28
3263,213
3264,3658
3265,66
3266,3489
3267,2576
3268,2931
3269,2669
3270,357
3271,4738
3272,658
3273,3920
3274,3508
3275,3839
3276,4148
3277,1104
3278,4526
3279,346
3280,3716
3281,2354
3282,4949
3283,1714
3284,1276
3285,4192
3286,435
3287,193
3288,4492
3289,1529
3290,2825
3291,213
3292,954
3293,100
3294,2324
3295,2469
3296,2172
3297,1872
3298,2776
3299,3619
3300,2749
3301,4274
3302,4544
3303,2623
3304,3759
3305,3826
3306,1088
3307,453
3308,4465
3309,851
3310,4311
3311,4027
3312,2721
3313,3347
3314,1751
3315,4807
3316,1453
3317,2590
3318,3849
3319,1886
3320,2802
3321,2408
3322,3150
3323,2835
3324,867
3325,1885
3326,336
3327,2105
3328,4640
3329,2058
3330,1006
3331,2668
3332,2160
3333,765
3334,3897
3335,1150
3336,3930
3337,3271
3338,87
3339,4398
3340,3075
3341,302
3342,4133
3343,529
3344,356
3345,2142
3346,295
3347,1590
3348,2848
3349,4929
3350,4483
3351,4367
3352,3787
3353,3219
3354,1633
3355,3379
3356,3386
3357,4882
3358,1918
3359,467
3360,1893
3361,1689
3362,613
3363,2450
3364,3803
3365,855
3366,3258
3367,3434
3368,1106
3369,2637
3370,1939
3371,3065
3372,1431
3373,115
3374,1858
3375,4917
3376,1258
3377,2964
3378,668
3379,3678
3380,3895
3381,4662
3382,116
3383,2174
3384,4407
3385,1883
3386,2978
3387,1996
3388,916
3389,3930
3390,73
3391,4029
3392,4170
3393,918
3394,624
3395,4691
3396,532
3397,923
3398,4266
3399,2039
3400,260
3401,1520
3402,3602
3403,3132
3404,4818
3405,281
3406,1059
3407,3212
3408,783
3409,3507
3410,3210
3411,337
3412,1779
3413,3647
3414,4670
3415,4355
3416,1502
3417,4094
3418,479
3419,2710
3420,1731
3421,4336
3422,855
3423,693
3424,4536
3425,4610
3426,2585
3427,979
3428,4506
3429,870
3430,613
3431,1023
3432,570
3433,4793
3434,449
3435,4814
3436,2232
3437,3572
3438,2209
3439,2462
3440,337
3441,4038
3442,751
3443,2467
3444,4635
3445,502
3446,1216
3447,1011
3448,1443
3449,3236
3450,3368
3451,4543
3452,3052
3453,138
3454,3338
3455,4555
3456,1160
3457,2226
3458,2583
3459,4571
3460,1183
3461,4506
3462,2810
3463,4212
3464,2941
3465,4827
3466,2052
3467,321
3468,340
3469,3
3470,3699
3471,2390
3472,3708
3473,141
3474,4230
3475,998
3476,3314
3477,898
3478,3182
3479,207
3480,4954
3481,216
3482,241
3483,4676
3484,4864
3485,3277
3486,2353
3487,2651
3488,21
3489,2623
3490,2401
3491,3769
3492,4219
3493,2871
3494,499
3495,1776
3496,3980
3497,1725
3498,3070
3499,1262
3500,338
3501,865
3502,271
3503,4914
3504,3152
3505,2253
3506,4649
3507,2327
3508,4962
3509,3396
3510,3793
3511,3745
3512,805
3513,4236
3514,4552
3515,4094
3516,1710
3517,1608
3518,2899
3519,2437
3520,3565
3521,3222
3522,3112
3523,1740
3524,4226
3525,2808
3526,2610
3527,1527
3528,4131
3529,4030
3530,2446
3531,3474
3532,2195
3533,3049
3534,3108
3535,3715
3536,4719
3537,856
3538,4087
3539,3698
3540,464
3541,243
3542,4418
3543,3860
3544,540
3545,671
3546,3983
3547,4370
3548,1523
3549,4438
3550,2254
3551,2769
3552,1033
3553,4404
3554,1696
3555,1750
3556,3976
3557,4848
3558,2250
3559,3962
3560,2789
3561,346
3562,1775
3563,1996
3564,4895
3565,2091
3566,97
3567,3330
3568,2922
3569,3594
3570,3864
3571,2502
3572,2671
3573,3672
3574,4075
3575,777
3576,2895
3577,102
3578,176
3579,852
3580,2501
3581,4521
3582,3848
3583,3793
3584,269
3585,4297
3586,3827
3587,2618
3588,1415
3589,1984
3590,4108
3591,4483
3592,3162
3593,1278
3594,1287
3595,2656
3596,3527
3597,4328
3598,3202
3599,158
3600,1656
3601,445
3602,3871
3603,4066
3604,2617
3605,2034
3606,1974
3607,212
3608,777
3609,2013
3610,2301
3611,3698
3612,2962
3613,3385
3614,3418
3615,3635
3616,262
3617,4938
3618,4752
3619,4052
3620,2313
3621,1663
3622,2037
3623,1490
3624,4199
3625,1157
3626,715
3627,1662
3628,2042
3629,588
3630,2217
3631,3068
3632,2055
3633,147
3634,310
3635,380
3636,4061
3637,2376
3638,1593
3639,4504
3640,511
3641,3102
3642,2811
3643,2083
3644,3367
3645,3531
3646,197
3647,1813
3648,358
3649,512
3650,2571
3651,2077
3652,1633
3653,4763
3654,4414
3655,3543
3656,4613
3657,3585
3658,1282
3659,3145
3660,3171
3661,1633
3662,675
3663,633
3664,964
3665,3737
3666,1791
3667,1464
3668,973
3669,2514
3670,1624
3671,2096
3672,2081
3673,4847
3674,4243
3675,2179
3676,4560
3677,1541
3678,3813
3679,1780
3680,342
3681,1204
3682,2588
3683,2850
3684,3206
3685,2349
3686,756
3687,372
3688,1237
3689,2732
3690,4674
3691,3264
3692,2983
3693,2894
3694,47
3695,4789
3696,1706
3697,3293
3698,426
3699,4045
3700,4211
3701,484
3702,946
3703,3170
3704,2087
3705,2837
3706,316
3707,1551
3708,3094
3709,1614
3710,4305
3711,3674
3712,3065
3713,4622
3714,3667
3715,2832
3716,1654
3717,21
3718,3167
3719,2874
3720,1328
3721,1587
3722,2191
3723,1074
3724,1327
3725,4262
3726,4487
3727,1970
3728,3548
3729,2021
3730,4648
3731,1780
3732,3511
3733,1066
3734,2012
3735,1424
3736,4137
3737,2732
3738,1817
3739,1783
3740,2604
3741,2144
3742,3386
3743,4882
3744,4817
3745,3064
3746,4261
3747,898
3748,973
3749,4538
3750,219
3751,3657
3752,3264
3753,1048
3754,989
3755,94
3756,3058
3757,2282
3758,1337
3759,771
3760,4127
3761,3997
3762,4941
3763,2415
3764,3716
3765,1068
3766,608
3767,1683
3768,4187
3769,3995
3770,4638
3771,1045
3772,431
3773,539
3774,1575
3775,643
3776,3185
3777,1014
3778,2844
3779,1577
3780,3689
3781,4949
3782,1467
3783,3248
3784,4682
3785,3261
3786,3211
3787,3325
3788,3369
3789,1560
3790,994
3791,2302
3792,2520
3793,822
3794,116
3795,602
3796,3498
3797,1361
3798,2560
3799,2386
3800,4610
3801,2233
3802,4202
3803,2330
3804,4882
3805,1124
3806,2268
3807,4134
3808,1162
3809,2052
3810,3803
3811,4217
3812,782
3813,4009
3814,766
3815,24
3816,1586
3817,955
3818,1124
3819,4681
3820,2408
3821,1570
3822,2023
3823,463
3824,3438
3825,4790
3826,3461
3827,2390
3828,861
3829,4872
3830,159
3831,1696
3832,3666
3833,1835
3834,4519
3835,3557
3836,1850
3837,554
3838,3675
3839,3010
3840,3318
3841,7
3842,3353
3843,51
3844,2351
3845,1395
3846,2075
3847,4142
3848,2916
3849,1695
3850,1171
3851,4223
3852,4441
3853,4066
3854,4651
3855,4409
3856,3264
3857,3549
3858,1154
3859,1285
3860,1764
3861,1801
3862,4316
3863,2857
3864,2138
3865,4315
3866,2738
3867,553
3868,1946
3869,2089
3870,1981
3871,864
3872,4971
3873,4499
3874,2487
3875,825
3876,1748
3877,2185
3878,3955
3879,1744
3880,1871
3881,282
3882,3764
3883,1237
3884,4688
3885,4969
3886,699
3887,969
3888,4782
3889,1882
3890,3764
3891,1240
3892,3338
3893,2382
3894,322
3895,4293
3896,4970
3897,3524
3898,4949
3899,297
3900,4543
3901,1904
3902,811
3903,1253
3904,3910
3905,428
3906,3265
3907,3239
3908,1981
3909,1726
3910,669
3911,97
3912,802
3913,2729
3914,1526
3915,1108
3916,101
3917,1147
3918,4259
3919,2524
3920,10
3921,2287
3922,2070
3923,2740
3924,4753
3925,3047
3926,2362
3927,651
3928,493
3929,4081
3930,384
3931,2278
3932,1578
3933,3207
3934,4338
3935,525
3936,3712
3937,3344
3938,2526
3939,4727
3940,4493
3941,1342
3942,460
3943,2463
3944,532
3945,3514
3946,3177
3947,1109
3948,3305
3949,3614
3950,1580
3951,1768
3952,4726
3953,3995
3954,4145
3955,3974
3956,623
3957,4367
3958,3307
3959,1723
3960,4408
3961,950
3962,4256
3963,4728
3964,3192
3965,3242
3966,3549
3967,424
3968,2994
3969,3611
3970,1575
3971,3509
3972,4019
3973,3707
3974,1070
3975,4385
3976,4985
3977,4371
3978,4457
3979,267
3980,4309
3981,3761
3982,3899
3983,4010
3984,3774
3985,3464
3986,1529
3987,252
3988,3170
3989,650
3990,4143
3991,3787
3992,2475
3993,374
3994,3471
3995,4917
3996,1842
3997,3488
3998,4213
3999,4685
4000,657
4001,3927
4002,4820
4003,170
4004,3049
4005,2582
4006,1795
4007,4728
4008,4621
4009,2493
4010,1458
4011,1404
4012,2827
4013,4909
4014,4314
4015,1829
4016,879
4017,3767
4018,810
4019,2231
4020,3691
4021,4780
4022,2073
4023,3957
4024,2618
4025,4581
4026,626
4027,1787
4028,118
4029,3191
4030,2130
4031,2578
4032,4916
4033,4741
4034,3970
4035,4805
4036,789
4037,272
4038,1538
4039,1300
4040,2481
4041,2439
4042,3781
4043,3964
4044,1672
4045,256
4046,3932
4047,977
4048,3135
4049,3618
4050,553
4051,1772
4052,4583
4053,3203
4054,2100
4055,3870
4056,2278
4057,2869
4058,1741
4059,4569
4060,3491
4061,2280
4062,3801
4063,3829
4064,1582
4065,1741
4066,582
4067,4845
4068,1418
4069,2385
4070,1943
4071,2961
4072,81
4073,1169
4074,1481
4075,4764
4076,378
4077,2897
4078,4138
4079,1949
4080,624
4081,306
4082,2446
4083,430
4084,347
4085,3780
4086,1268
4087,623
4088,465
4089,1525
4090,3415
4091,2541
4092,2951
4093,2450
4094,3462
4095,4473
4096,4564
4097,962
4098,851
4099,1352
4100,3117
4101,3783
4102,4281
4103,4281
4104,2611
4105,1177
4106,1117
4107,2434
4108,1541
4109,4183
4110,32
4111,571
4112,1425
4113,2416
4114,2906
4115,1664
4116,2740
4117,1446
4118,3550
4119,1467
4120,310
4121,781
4122,3407
4123,107
4124,4896
4125,3706
4126,2193
4127,115
4128,3438
4129,3208
4130,2219
4131,3927
4132,2156
4133,1985
4134,4577
4135,764
4136,3398
4137,2219
4138,589
4139,3006
4140,3562
4141,4875
4142,3647
4143,1341
4144,842
4145,3916
4146,1867
4147,471
4148,1430
4149,4208
4150,3899
4151,4967
4152,135
4153,1905
4154,1705
4155,1144
4156,3860
4157,466
4158,333
4159,2200
4160,2725
4161,3541
4162,885
4163,4727
4164,4225
4165,4554
4166,4118
4167,3155
4168,3006
4169,3776
4170,3079
4171,3833
4172,4697
4173,521
4174,3493
4175,1135
4176,1545
4177,2438
4178,2898
4179,1704
4180,1722
4181,2331
4182,2155
4183,1762
4184,1972
4185,1820
4186,3772
4187,2142
4188,4375
4189,1919
4190,1945
4191,768
4192,1986
4193,818
4194,4418
4195,4643
4196,1210
4197,2502
4198,2449
4199,896
4200,2194
4201,2637
4202,2044
4203,508
4204,1942
4205,4451
4206,3429
4207,1212
4208,1101
4209,2400
4210,2275
4211,1644
4212,433
4213,2664
4214,824
4215,2597
4216,2493
4217,1318
4218,2087
4219,1060
4220,2167
4221,4339
4222,4310
4223,2599
4224,337
4225,3418
4226,4543
4227,51
4228,3840
4229,1447
4230,2821
4231,225
4232,485
4233,2511
4234,3118
4235,3277
4236,3243
4237,2879
4238,2666
4239,913
4240,338
4241,3581
4242,1160
4243,1272
4244,317
4245,4262
4246,1103
4247,2878
4248,342
4249,604
4250,2725
4251,2362
4252,4416
4253,2585
4254,4635
4255,4018
4256,1036
4257,1172
4258,816
4259,4176
4260,1159
4261,4872
4262,2644
4263,2382
4264,3429
4265,187
4266,3374
4267,3117
4268,3666
4269,892
4270,829
4271,3192
4272,4065
4273,3807
4274,4640
4275,1045
4276,4921
4277,3850
4278,4381
4279,3689
4280,3498
4281,199
4282,339
4283,4799
4284,3523
4285,2571
4286,2624
4287,3140
4288,3166
4289,3614
4290,1714
4291,3098
4292,2652
4293,1072
4294,1260
4295,639
4296,863
4297,15
4298,2554
4299,4469
4300,4709
4301,4730
4302,4977
4303,4337
4304,1179
4305,2886
4306,2731
4307,3126
4308,2297
4309,603
4310,3131
4311,2588
4312,4636
4313,4485
4314,1386
4315,4435
4316,4539
4317,3745
4318,3181
4319,3067
4320,1519
4321,907
4322,3834
4323,773
4324,4333
4325,4372
4326,613
4327,699
4328,515
4329,2450
4330,3956
4331,4275
4332,3520
4333,66
4334,2461
4335,4760
4336,1052
4337,3478
4338,3547
4339,4146
4340,333
4341,2809
4342,366
4343,4340
4344,1556
4345,3430
4346,1589
4347,1714
4348,2958
4349,4734
4350,2937
4351,4514
4352,1879
4353,595
4354,3345
4355,3137
4356,1588
4357,2188
4358,1483
4359,945
4360,779
4361,4509
4362,444
4363,4687
4364,4565
4365,3760
4366,1730
4367,2889
4368,4622
4369,2821
4370,3326
4371,3320
4372,3610
4373,3271
4374,2666
4375,4560
4376,1208
4377,3891
4378,2555
4379,4206
4380,924
4381,2898
4382,553
4383,765
4384,3968
4385,808
4386,2147
4387,1088
4388,3791
4389,2369
4390,1187
4391,1659
4392,4545
4393,1600
4394,2764
4395,2509
4396,399
4397,209
4398,4993
4399,222
4400,330
4401,1166
4402,811
4403,2544
4404,1180
4405,2159
4406,4732
4407,3784
4408,3369
4409,2427
4410,2460
4411,2882
4412,3504
4413,2370
4414,3972
4415,456
4416,2790
4417,1670
4418,57
4419,835
4420,4646
4421,16
4422,1191
4423,4582
4424,3721
4425,125
4426,2117
4427,4106
4428,2424
4429,1454
4430,4701
4431,2123
4432,2676
4433,2741
4434,418
4435,3321
4436,515
4437,4964
4438,3055
4439,1224
4440,235
4441,1992
4442,1091
4443,4013
4444,938
4445,1999
4446,1090
4447,3258
4448,3664
4449,3929
4450,3985
4451,2132
4452,294
4453,464
4454,4457
4455,3467
4456,568
4457,2528
4458,1959
4459,3989
4460,1632
4461,1424
4462,793
4463,1757
4464,841
4465,2224
4466,562
4467,1910
4468,474
4469,1955
4470,3532
4471,3999
4472,1464
4473,216
4474,3255
4475,2386
4476,3530
4477,4620
4478,189
4479,3920
4480,4348
4481,3072
4482,1949
4483,660
4484,192
4485,1972
4486,2984
4487,97
4488,3768
4489,2527
4490,2946
4491,3956
4492,2740
4493,3262
4494,2840
4495,4467
4496,337
4497,342
4498,1817
4499,4487
4500,2502
4501,1520
4502,3951
4503,310
4504,3402
4505,1790
4506,3004
4507,3647
4508,2973
4509,3000
4510,1031
4511,1520
4512,3429
4513,4405
4514,4244
4515,1270
4516,2552
4517,1463
4518,3609
4519,4321
4520,3561
4521,3226
4522,1037
4523,1572
4524,915
4525,3516
4526,3928
4527,3891
4528,1470
4529,983
4530,192
4531,243
4532,1241
4533,1620
4534,4307
4535,97
4536,3400
4537,2346
4538,68
4539,4639
4540,204
4541,3346
4542,2001
4543,2132
4544,2629
4545,4614
4546,2331
4547,4956
4548,2321
4549,2706
4550,2239
4551,1642
4552,2105
4553,128
4554,2833
4555,2519
4556,2540
4557,4504
4558,4365
4559,2612
4560,3141
4561,156
4562,3686
4563,1208
4564,4616
4565,2648
4566,2444
4567,2032
4568,2594
4569,2370
4570,3847
4571,2416
4572,3813
4573,3795
4574,2512
4575,727
4576,1103
4577,3783
4578,155
4579,1282
4580,3435
4581,3721
4582,770
4583,3471
4584,3689
4585,84
4586,2455
4587,2220
4588,2538
4589,743
4590,4143
4591,766
4592,4267
4593,3614
4594,1711
4595,2340
4596,1430
4597,4298
4598,4735
4599,362
4600,3550
4601,1540
4602,4683
4603,17
4604,3365
4605,2489
4606,1371
4607,2480
4608,3808
4609,2374
4610,4511
4611,545
4612,2878
4613,2620
4614,2066
4615,937
4616,3328
4617,4807
4618,4223
4619,2924
4620,2482
4621,254
4622,2583
4623,3307
4624,2112
4625,3282
4626,1174
4627,3842
4628,2104
4629,2950
4630,412
4631,3987
4632,2937
4633,266
4634,4785
4635,1274
4636,1931
4637,4136
4638,4323
4639,4511
4640,2892
4641,4802
4642,1303
4643,1982
4644,4262
4645,4377
4646,2907
4647,2138
4648,342
4649,3650
4650,2941
4651,3884
4652,994
4653,1141
4654,3021
4655,2789
4656,1135
4657,4856
4658,554
4659,3886
4660,114
4661,1967
4662,74
4663,4869
4664,3940
4665,4353
4666,2366
4667,977
4668,1944
4669,1229
4670,1805
4671,1762
4672,4183
4673,2622
4674,4905
4675,3016
4676,3208
4677,2372
4678,1125
4679,4042
4680,4901
4681,883
4682,4364
4683,2165
4684,2681
4685,1305
4686,1449
4687,3817
4688,4473
4689,2989
4690,3612
4691,2447
4692,4391
4693,66
4694,2738
4695,2110
4696,791
4697,1683
4698,6
4699,1744
4700,2072
4701,3923
4702,3602
4703,936
4704,80
4705,1552
4706,3488
4707,4549
4708,4344
4709,4217
4710,4360
4711,1782
4712,1169
4713,1658
4714,2524
4715,487
4716,3315
4717,2122
